0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0.1271561256798664,0.1927861392550818,1.0415108811348117,0.8343418588642475,-0.5176890101529131,-0.18935686627040405,-0.043431434855149775,-0.9856092244862223,-0.1633333798248374,0.07960595153541075,0.13165682545108687,2.091074128347627,0.6737207540410247,-0.34370233282276713,-0.6541742342146224,-0.4913625314058523,0.8494383917724307,-0.1923592744780639,0.06925636711600698,0.11201087153806936,1.709819264692262,0.6317962465524218,0.19584820435914072,-0.7499654032725593,-0.47722216749437235,0.8786874108201378,0.012230361711895682,0.08168247403063843,0.09873561553651612,1.4667294539026716,0.41348890679999173,0.5702363259829609,-0.7098119271157899,-0.3989781561711531,0.8617005760707395,0.31347773810938817,0.07462216125166066,0.07316030252486753,1.2309790312556665,0.45057109828209513,0.7606810391718062,-0.467250725934747,-0.33634597150938417,0.8654817546529593,0.37119453544328823,0.0
0.1333179486514537,0.18265137851536437,1.2029829227571756,0.855057770890495,-0.49424072096155997,-0.15680343306505157,-0.1695442076879061,-0.9747237803405818,-0.14545571128842608,0.07499191325993328,0.13818600397102077,2.041856271121063,0.6602950940870203,-0.3383542926261906,-0.6704476805666644,-0.48974737897624554,0.8410232087522231,-0.22981077876663764,0.07101897804733062,0.10726874437638517,1.448195102666933,0.5336035715703548,0.44463362448103605,-0.7194025350917174,-0.5323540384717718,0.8454514213515142,-0.042337068369984,0.08585745118625714,0.09427614975266671,1.2961793287748011,0.34582737513002604,0.7100579989523013,-0.6133496317077232,-0.44559391056669756,0.84766461999985,0.28790544442696164,0.08686521531710036,0.06706054083292973,1.0969230852122163,0.3473663986920079,0.8667417516541748,-0.3578719005745525,-0.44624552682425606,0.8365967623835937,0.3177120769313992,0.0
0.13311769173250007,0.17477212843433093,1.3104180056348183,0.8707949413279608,-0.47047923685724663,-0.14265494633615872,-0.24436614319830918,-0.9615734684064565,-0.12510079752397754,0.06873386165888624,0.13370876341613874,2.06739757570575,0.6514241029433672,-0.34035764500771754,-0.6780665265921527,-0.5111694643269926,0.8341506708294663,-0.20708326677813094,0.0645899366527792,0.10848031995956765,1.4668763793661062,0.5142692429138657,0.4280892266187802,-0.7431256932638374,-0.5389297613283084,0.8418880557884494,-0.027582197274515302,0.08226452871834683,0.09000329907013002,1.1511620300381535,0.22830247202358234,0.7621728773320889,-0.6057608232261117,-0.42906671957841847,0.8663273618630319,0.25564903911480863,0.08195897605686232,0.0652543922999136,0.9098715763348915,0.24417512390437135,0.9130287388312601,-0.3266996004418009,-0.3541935969051827,0.8801846409658827,0.3158975231713708,0.0
0.1369233559492174,0.17718336415499586,1.3418978296314614,0.8642498666131592,-0.4809822535569626,-0.1473554656964263,-0.2867746058559255,-0.9505546103549783,-0.11914264779332596,0.0734211589922473,0.13220581769537196,2.0995680200497175,0.5832291551715308,-0.4582400557748863,-0.6706955824320977,-0.49565649332185724,0.8324784065241062,-0.24756658809963394,0.06259076995606849,0.09919262085062903,1.3553263165794487,0.4261873465052997,0.4230498349201256,-0.7996006691001477,-0.4717401124818649,0.8801188765547652,-0.053215288426458396,0.08054142686724551,0.0804600092499917,1.0417070935755395,0.14150348298555807,0.7821552932437453,-0.6067825228817254,-0.30046742350304806,0.913228599315936,0.2751508608006012,0.08746627164873684,0.04969264472566934,0.7334657643124957,0.11084308821805022,0.9464745523570715,-0.3031119693611151,-0.26675470206665447,0.9140725609513043,0.30540634579371057,0.0
0.13592548938918692,0.17238798883485762,1.3638686504633075,0.8695451709330971,-0.472911247018027,-0.14223724677258928,-0.2988739774948775,-0.9457945833925429,-0.12702499740718795,0.07375895544404597,0.13548804174280987,2.1774843562780273,0.5829767683950251,-0.4910723466553728,-0.6472703631883998,-0.5080838092246883,0.8352161569767858,-0.21035696480445337,0.05916606317838353,0.0963831136170732,1.4283219606560922,0.43369795055515853,0.35586857389379456,-0.8277861097495754,-0.4825587193667761,0.8745119489068983,-0.04842709347312034,0.07236769969120066,0.08769294643480581,1.179349729999983,0.21835813111625946,0.6924109458706216,-0.6876475641981705,-0.30347723356398626,0.9140371130501095,0.2691002010665515,0.07494333860500968,0.06274404244725802,0.8956370092849932,0.2639945582830075,0.8965975296879051,-0.35551801172439135,-0.2623334057313609,0.9060821328170496,0.3319103464082656,0.0
0.13041904307519114,0.179369049438365,1.2890248975439096,0.8614577582380121,-0.4887736929412464,-0.1377514894752975,-0.2413633548689142,-0.9647437930953531,-0.10489039282974649,0.07101375951854567,0.13494236239548604,2.14055796883972,0.5725884215732319,-0.46643404885693457,-0.6742059140841031,-0.4803200166854648,0.8542660173604323,-0.1987647659333457,0.06035829994421483,0.10744670014760935,1.586714852741883,0.49883968438438975,0.24570685240333717,-0.8311161033991173,-0.49889462107832366,0.8663147795305791,-0.02417118544248978,0.07143808912800098,0.0922081463808392,1.2178153440393105,0.20929765399686365,0.6747099871064415,-0.7077661546361963,-0.31502390329842195,0.906153155812869,0.2821785053052605,0.07327867240422448,0.07039393577044645,0.8398968028296986,0.2237534856347446,0.9055078394047805,-0.36050331195507856,-0.20964563253842675,0.9204457467011455,0.32984833667075714,0.0
0.1337736251961615,0.17552249406934753,1.3597326501776816,0.8716562672114034,-0.47107160890108307,-0.13524770111123127,-0.29021657999412387,-0.9509043770650822,-0.10744211428214373,0.06560694832773249,0.1328307862095693,2.034373511455135,0.6319916133888599,-0.3424480687120348,-0.6951873394722806,-0.4874825268075364,0.8458412673359449,-0.21656010701059464,0.06309761347349994,0.10793347279733033,1.4147460081236156,0.4956027300892068,0.41549223274417246,-0.76270075540214,-0.4912974187133881,0.8695834702865839,-0.04932448575098429,0.07891031584074364,0.091448704194563,1.0978417169249644,0.2137188568748364,0.7530786460010979,-0.6222310329824173,-0.3555192292798237,0.9035177632134658,0.2392485304962187,0.08129053527740779,0.06937694563927681,0.8132908597040494,0.24621004650041078,0.9138196857996544,-0.32293899143806526,-0.2550055510039271,0.9227893555227051,0.2887960299140435,0.0
0.1329864497420281,0.18051064209370504,1.4039403875900394,0.8943718705410769,-0.4225561371151799,-0.1467318275446286,-0.2835725192782138,-0.951303897305384,-0.12081573446658289,0.06623616415880751,0.1334787761253721,1.9883170635904588,0.6336387183489679,-0.3016561486182517,-0.7123730401330586,-0.4866762238919918,0.8450388113359273,-0.2214512970092087,0.0696589756384916,0.10272242892742688,1.2337654605767097,0.41181681479685517,0.5912404631688666,-0.6934067457683484,-0.5286030788137962,0.8460043347422557,-0.06954121803360977,0.09001576070713826,0.08654023982578221,0.9995343587871931,0.16883778780769873,0.818827580954392,-0.5486282676963021,-0.37758216339659323,0.8956636994713284,0.23493645331970892,0.09122209543646856,0.06559815760095043,0.7997323298855761,0.21029493495229848,0.9302847452986528,-0.3005401950583757,-0.2914318395446738,0.9101823369430222,0.29428745887743546,0.0
0.13579840140025545,0.17582502124525617,1.445517313573889,0.87094203657232,-0.4691516315522107,-0.1460889728623097,-0.3724569477880314,-0.9201364649766898,-0.1208856195598149,0.0586699550668929,0.12967651528371593,1.825735332448076,0.6097790138034825,-0.1620301560402065,-0.7758103471413864,-0.5005098105153394,0.8312378138434147,-0.2419053608335769,0.06884076668489165,0.09910321211447519,1.1359608641880543,0.35386319242530967,0.6445682088310044,-0.6777046652424005,-0.5172687425400572,0.8519216675927005,-0.0815005497034292,0.09271936494682267,0.08018545786344632,0.9326189619599248,0.1265549096150459,0.8517349359059015,-0.508438672498145,-0.39787095980117715,0.8904534908708394,0.22083101736608826,0.09546178849028301,0.0585803355699428,0.7741344269272966,0.16761989870042532,0.9453972076937034,-0.2794758286195547,-0.3547575772677355,0.8971357778505016,0.26317354957575284,0.0
0.13590351990391272,0.18034362588869093,1.4926230156771634,0.8791870760380089,-0.45348415998404934,-0.14617621493056862,-0.4001368957420435,-0.9080349955559825,-0.12390246835214472,0.058028000262929855,0.13284983133687417,1.7812491869182632,0.604360219073551,-0.12964464694980815,-0.7860703059459093,-0.5005457720851111,0.8271468970456656,-0.25547384667219175,0.07043644109275933,0.1018838839409211,1.1065929031631507,0.35078573919241335,0.6632099603909123,-0.6611153604546208,-0.5140689279485919,0.8524746329558911,-0.09487100496730054,0.09376342873547676,0.08188465555416939,0.8953983414892871,0.12411305456477935,0.8667991450332789,-0.4829429178685819,-0.41481545369670436,0.888934815856968,0.19416129474907437,0.10086032338613486,0.05724480131544743,0.7602972483396823,0.1589489525059701,0.9560516310800443,-0.24633448824379672,-0.411225164426739,0.8838465746109753,0.22287700629655474,0.0
